original_title,original_artist,spotify_title,spotify_artist,album,release_date,popularity,duration_ms,explicit,album_cover,kmeans_cluster,dbscan_cluster
Chelsea Girl ,Simple Minds,Chelsea Girl - Remastered 2002,Simple Minds,Life In A Day,1979,24,274546,False,https://i.scdn.co/image/ab67616d0000b27334ffa1b6b3c5f39118171fd5,1,387
Ying Guang Hu Die,Michelle & Vickie,螢光蝴蝶,蜜雪薇琪,Princess,2006,3,279200,False,https://i.scdn.co/image/ab67616d0000b273efb68c1166ab0ab924761493,1,61
Nu Sheng Wo Zui Da ,Rainie Yang,女生我最大,Rainie Yang,半熟宣言,2008,4,220120,False,https://i.scdn.co/image/ab67616d0000b27365a1e557eee1d109d2605c19,1,61
The Loco-Motion,Little Eva,The Locomotion,Little Eva,Llllloco-Motion,1962,60,139120,False,https://i.scdn.co/image/ab67616d0000b273d7236f14544b3db88ed3f22b,1,571
Pardesi Pind Wich Ageya,Pardesi,Pardesi Pind Wich Ageya,Pardesi,Pump Up The Bhangra,1988,3,254906,False,https://i.scdn.co/image/ab67616d0000b2733aa144c6f2669bc964018eff,1,37
Extrication Love Song,Hot Tuna,Extrication Love Song - Live Version,Hot Tuna,Double Dose,1978,4,270960,False,https://i.scdn.co/image/ab67616d0000b273a2315d941ee29bbd5bc69d40,1,21
Tra-La-La Musette,Andre Verchuren,Tra-la-la Musette,André Verchuren,Divine Musette,2024,0,156346,False,https://i.scdn.co/image/ab67616d0000b27300a7b6fa9de7cd95605683f2,1,251
She Came Along To Me ,Billy Bragg & Wilco,She Came Along To Me,Billy Bragg,Mermaid Avenue,1998,29,208293,False,https://i.scdn.co/image/ab67616d0000b273e010f4fe6ca761ac3f5f1097,1,296
Persiana Americana ,Soda Stereo,Persiana Americana - Remasterizado 2007,Soda Stereo,Signos (Remastered),1986,70,292266,False,https://i.scdn.co/image/ab67616d0000b2734a6f5598c41e77ae78cab725,1,85
Dis moi,Mil,Dis Moi More,Milanezie,La Nuit Porte Conseil,2023,12,160943,True,https://i.scdn.co/image/ab67616d0000b273d2e3dcab8c2257c575c9bb7f,1,3
Skincree,Götterdämmerung,Skincree (version),Götterdämmerung,Urban Gothic,2012,3,245720,False,https://i.scdn.co/image/ab67616d0000b273b099564ee649b61d8714606b,1,2
Don't Bring Flowers,Erik Hassle,Don't Bring Flowers,Erik Hassle,Pieces,2009,24,195760,True,https://i.scdn.co/image/ab67616d0000b273b55861c30a8eb7ece3f02aee,1,3
Past Meets Present,Marco Beltrami,Past Meets Present,Marco Beltrami,In The Electric Mist (Original Motion Picture Soundtrack),2009,0,170866,False,https://i.scdn.co/image/ab67616d0000b273a2c74b165977f73ee7221016,1,144
Zeigt her eure Füße,Spieluhrmelodien,Zeigt her eure Füße,Spieluhrmelodien,Zeigt her eure Füsse,2007,1,131880,False,https://i.scdn.co/image/ab67616d0000b2733674a46e776d558cc2a6d3e2,1,2
Recht auf Lungenkrebs,Die Bandbreite,Recht Auf Lungenkrebs,Die Bandbreite,Hexenjagd,2008,0,181080,False,https://i.scdn.co/image/ab67616d0000b273f06b4243174c380720b095ce,1,2
Did It Again ,Shakira,Did It Again,Shakira,She Wolf (Expanded Edition),2009,43,192706,False,https://i.scdn.co/image/ab67616d0000b273fca4cb3216d3db3e533b07b3,1,54
Lil Stuntin,Tum Tum,Lil Stuntin,Tum Tum,The Return Of O-Tumma (Screwed & Chopped),2005,0,214466,True,https://i.scdn.co/image/ab67616d0000b273b3516b9f333ac2879419a7af,1,341
Under World Dub,The Twinkle Brothers,Under World Dub,The Twinkle Brothers,Dub Massacre Part 1 & Part 2,1982,3,186840,False,https://i.scdn.co/image/ab67616d0000b273b2a3b1164dc7f94b71952aa6,3,156
Penny In My Pocket,The Kirkbys,Penny in My Pocket,The Kirkbys,"Unearthed Merseybeat, Vol. 2 (The Golden Age: 1961-1966)",2007,0,154293,False,https://i.scdn.co/image/ab67616d0000b27396519eb9d92036412a31c978,1,2
Nadine,Arc Angels,Nadine,Arc Angels,Living in a Dream,2009,9,309440,False,https://i.scdn.co/image/ab67616d0000b27336069cefc7c77dd9e943ecb6,1,572
New York,U2,New York,U2,All That You Can't Leave Behind,2000,33,330373,False,https://i.scdn.co/image/ab67616d0000b27338fa0dfe55b1ff2e8c962bae,1,354
Do It All Over Again,Sweet,Do It All over Again,Sweet,Action! The Ultimate Story,2015,3,264720,False,https://i.scdn.co/image/ab67616d0000b273725ba02a279ac666fb72978d,1,561
Suicidal Dream,Silverchair,Suicidal Dream,Silverchair,Frogstomp (Deluxe Edition) [Remastered],1995,49,192783,False,https://i.scdn.co/image/ab67616d0000b27372c3447a562fc7be1c8e1255,1,188
L'ombre d'une chance,Eric Demarsan,"L'ombre d'une chance - From ""L'ombre d'une chance""",Eric Demarsan,Les réalisateurs: Les plus belles musiques de films de Jean-Pierre Mocky,1993,0,150440,False,https://i.scdn.co/image/ab67616d0000b273f8e4c3e30100d13f840a425d,1,329
Marie's Wedding,The Clancy Brothers,Marie's Wedding,The Clancy Brothers & Tommy Makem,Legends of Irish Folk The Clancy Brothers & Tommy Makem,2018,5,121880,False,https://i.scdn.co/image/ab67616d0000b273e19d23262fa3f7545f17aab4,1,53
I Love To Tell The Story  ,Andy Griffith,When We All Get To Heaven / We'll Understand It Better By And By / When The Roll Is Called Up Yonder,Andy Griffith,Love To Tell Story: 25 Hymns,1996,17,208493,False,https://i.scdn.co/image/ab67616d0000b27311bfc006076cebbf3e4fe726,1,376
Girls Girls,Pinchers & Ganglords,Girls Girls,Ganglords,Burnin Up,1995,0,235560,False,https://i.scdn.co/image/ab67616d0000b273ab6fc161b0f142ef2a88bec7,1,2
Judge Boushay Blues,Furry Lewis,Judge Boushay Blues,Furry Lewis,"Essential Classics, Vol. 709: Furry Lewis",2024,2,225372,False,https://i.scdn.co/image/ab67616d0000b27303224bcfdc5ebf11c3c3a5c4,1,177
Auf Der Mundharmonika,Marlene Dietrich,Auf der Mundharmonika,Marlene Dietrich,The Essential Marlene Dietrich,1991,10,159306,False,https://i.scdn.co/image/ab67616d0000b27305d2aa3c652ecd47a4fc97cc,1,2
Wiggle ,Willie Clayton,Wiggle,Willie Clayton,The Little Giant of Soul,2006,21,287093,False,https://i.scdn.co/image/ab67616d0000b2732805501e980be6e27185088b,1,18
Sending A Message,Colin James,Sending A Message,Colin James,Traveler,2003,2,233706,False,https://i.scdn.co/image/ab67616d0000b27319710e0a340331ec5969b5c9,1,2
Weight Of The World ,Dropline,Weight of the World,Dropline,You Are Here,2002,0,226400,False,https://i.scdn.co/image/ab67616d0000b27376af5ffbc4cb902a71693524,1,2
Sabotage,Cancer Bats,Sabotage,Cancer Bats,"Bears, Mayors, Scraps & Bones",2010,15,178706,True,https://i.scdn.co/image/ab67616d0000b2738cfaea427b877ffb342fd987,1,3
Escuchame,Carlos Ponce,Escuchame,Carlos Ponce,Todo Lo Que Soy,1999,48,195066,False,https://i.scdn.co/image/ab67616d0000b273a7160cb480832881ed3431f0,1,205
Something's Missing,John Mayer,Something's Missing,John Mayer,Heavier Things,2003,43,304440,False,https://i.scdn.co/image/ab67616d0000b2731a4c7c7e6eeaee67c9e8ce71,1,289
Dornröschen war ein schönes Kind - Karaoke,Frederik,Dornröschen war ein schönes Kind - Karaoke,Frederik,Kinderlieder Vol.2,2009,0,164146,False,https://i.scdn.co/image/ab67616d0000b273e2623b88dc86fdb2fd042881,1,2
6 6 6,Ziggy Marley And The Melody Makers,666 - Live,Ziggy Marley,Rise Up! (Live Boston '88),2023,4,340121,False,https://i.scdn.co/image/ab67616d0000b2735b871c1ca9490436f66fc941,3,38
Time After Time,Ann Hampton Callaway,Time After Time,Ann Hampton Callaway,After Ours,1997,3,314026,False,https://i.scdn.co/image/ab67616d0000b273772cba5e01f0f1a51a2e0beb,1,2
Where Were You Last Night,Pee Wee King,Where Were You Last Night,Pee Wee King,Pee Wee King's Country Hoedown,1995,0,166466,False,https://i.scdn.co/image/ab67616d0000b2730f3a58749bce52b860dd73ef,1,34
Cicada,Silverchair,Cicada,Silverchair,Frogstomp (Deluxe Edition) [Remastered],1995,30,310441,False,https://i.scdn.co/image/ab67616d0000b27372c3447a562fc7be1c8e1255,1,188
Searching For Home,Skrape,Searching For Home,Skrape,Up The Dose,2003,0,198826,False,https://i.scdn.co/image/ab67616d0000b273f9364141bc7851d10bac86ef,1,132
Bolero Militar,Bersuit Vergarabat,Bolero Militar,Bersuit Vergarabat,Don Leopardo,1996,15,208586,False,https://i.scdn.co/image/ab67616d0000b2731e3eeab8718e79009f6f6c8a,1,353
Reg mich nicht auf_ Johanna,Curt Bois,"Reg´ mich nicht auf, Johanna",Rudolf Nelson,Kurt Gerron & Curt Bois,2006,0,207693,False,https://i.scdn.co/image/ab67616d0000b27324789bfc23cf760d75dec56a,1,2
Empire Falls,Primordial,Empire Falls,Primordial,To the Nameless Dead,2007,29,483120,False,https://i.scdn.co/image/ab67616d0000b27314752685b7c431006048e1d6,1,573
LA River ,Rancid,LA River - Acoustic,Rancid,Let The Dominoes Fall (Expanded Version),2009,16,163293,False,https://i.scdn.co/image/ab67616d0000b2731ba5bd56e9989412026ce2e9,1,141
É Sempre Assim,Flávio José,É Sempre Assim,Flávio José,Me Diz Amor,2001,22,219293,False,https://i.scdn.co/image/ab67616d0000b27319a75e05072dd800761419b6,1,2
Misty Mountains,Mando Diao,Misty Mountains,Mando Diao,Never Seen The Light Of Day,2007,12,144173,False,https://i.scdn.co/image/ab67616d0000b2737db7f9285f18cec0f83ed39d,1,2
The End Of The Line,Metallica,The End Of The Line,Metallica,Death Magnetic,2008,45,472360,False,https://i.scdn.co/image/ab67616d0000b273f5802466e1bc84cdf51d97e2,1,635
No more going home,Rainer Bielfeldt,No More Going Home,Rainer Bielfeldt,Alles nur ein Traum,2024,0,239098,False,https://i.scdn.co/image/ab67616d0000b27321edbdac43a7851dfaa726bd,1,2
Right to Work ,Chelsea,Right to Work,Chelsea,Never Mind The S*x P*stols- Here's the Bullocks,2007,16,185880,False,https://i.scdn.co/image/ab67616d0000b2736a73609944fbf6d15fa38ec4,1,2
Princess Black,Sizzla,Princess Black (feat. Edi Fitzroy),Sizzla,Black Woman & Child (2024 Remaster),1992,3,274181,False,https://i.scdn.co/image/ab67616d0000b2731ca07c25190c8fb333522284,1,238
Rice Dream Girl,Casiotone For The Painfully Alone,Rice Dream Girl,Casiotone For The Painfully Alone,Answering Machine Music,2002,4,108400,False,https://i.scdn.co/image/ab67616d0000b273b04c2a704c6701e1633a14e9,1,190
All I Ever Really Wanted,Donnie McClurkin,All I Ever Really Wanted,Donnie McClurkin,Donnie McClurkin... Again,2003,24,198573,False,https://i.scdn.co/image/ab67616d0000b273b16cc485518862f442c19bc0,1,163
Caroline,Bill Douglas,Caroline,Bill Douglas,Jewel Lake,1988,3,185666,False,https://i.scdn.co/image/ab67616d0000b273a7359a84906fb0b5c25ff6cd,1,67
The Door,Lenn Hammond,The Door,Lenn Hammond,Baby Why,2006,2,216480,False,https://i.scdn.co/image/ab67616d0000b273d5fbb3aee7549a24aeb249ec,1,2
Don't Wanna Be Here ,Cool For August,Don't Wanna Be Here,Cool For August,Grand World,1997,14,214746,False,https://i.scdn.co/image/ab67616d0000b2731e1d644a9053e1ad8146d8c9,1,2
Have Thine Own Way Lord,Marty Robbins,"Have Thine Own Way, Lord",Marty Robbins,What God Has Done,1963,10,136133,False,https://i.scdn.co/image/ab67616d0000b2739bea139d860c6a76497f3791,1,-1
Short On Ideas / One Last Cigarette,Less Than Jake,Short on Ideas/One Last Cigarette,Less Than Jake,Pezcore,2008,3,257013,False,https://i.scdn.co/image/ab67616d0000b2732a19714d630e7c37fd5ecd7d,1,74
Stand,Pedro Aznar,Stand,Pedro Aznar,David y Goliath,1995,5,194613,False,https://i.scdn.co/image/ab67616d0000b27344c5745e9ebf024eb47ed0cc,1,42
Got It Twisted,Mobb Deep,Got It Twisted,Mobb Deep,Amerikaz Nightmare,2004,42,224626,True,https://i.scdn.co/image/ab67616d0000b273e562cd3a5b9b493c1f582ad0,1,362
Freeze,Pepper,Freeze,Pepper,Pink Crustaceans and Good Vibrations,2008,31,204586,False,https://i.scdn.co/image/ab67616d0000b27306e991b23551595773d6a865,1,221
Human Guinea Pig,Suicidal Tendencies,Human Guinea Pig,Suicidal Tendencies,Join The Army,1987,21,125933,False,https://i.scdn.co/image/ab67616d0000b2735eb40d1db247cd3641164d3d,1,267
J'veux Du Cuir ,Alain Souchon,J'veux du cuir,Alain Souchon,C'est comme vous voulez,1985,31,199466,False,https://i.scdn.co/image/ab67616d0000b273fd5a81a5142b1e1f7b42e9e9,1,95
Alli Mia Fora,Peggy Zina,Alli Mia Fora,Peggy Zina,Trexe,2007,2,217776,False,https://i.scdn.co/image/ab67616d0000b273e6a7db2c8921c61c492e04c6,1,108
Lydia [Piano Version],FIR,Lydia (Piano Version),F.I.R.,Contemporary Piano,2020,0,206573,False,https://i.scdn.co/image/ab67616d0000b2735384176ba385c7486b3c795f,1,61
Future Prospects,Nic Endo,Future Prospects,Nic Endo,White Heat,1998,0,388013,False,https://i.scdn.co/image/ab67616d0000b273a49d1532e7089fb53ac4c84e,1,2
Skinhead on the MBTA ,Dropkick Murphys,Skinhead on the MBTA,Dropkick Murphys,Do Or Die,1998,26,229200,True,https://i.scdn.co/image/ab67616d0000b27323fa459aabd4c45db288dcfd,1,-1
Loud And Clear,Elephant Man,Loud And Clear,Elephant Man,Riddim Driven: Power Cut,1900,4,128840,False,https://i.scdn.co/image/ab67616d0000b27374aefb3d7833d06a813d09fa,1,526
Naked,Jennifer Brown,Naked - When I Take Off All My Clothes,Jennifer Brown,Vera,1998,1,239066,False,https://i.scdn.co/image/ab67616d0000b2735a00941d961c3183d40363b7,1,2
Awesome God,Bill & Gloria Gaither,Awesome God,Bill & Gloria Gaither,Israel Homecoming,2005,23,181106,False,https://i.scdn.co/image/ab67616d0000b273590cebd4d23f49056cb837d7,1,136
Above Lucium ,Daath,Above Lucium,Dååth,The Hinderers,2007,10,248826,False,https://i.scdn.co/image/ab67616d0000b2739b7c9bce7b96f8222b35d0a0,1,252
Le temps des cerises,Jean Lumière,Le temps des cerises,Jean Lumière,Meilleure collection française: Le meilleur de Jean Lumière,2014,0,173741,False,https://i.scdn.co/image/ab67616d0000b273d9819c3ab72acef2f5446f24,1,170
Bladecrash Electrocution,Pumpkin Buzzard,Bladecrash Electrocution,Pumpkin Buzzard,Knowledge Zombie,2010,0,193375,False,https://i.scdn.co/image/ab67616d0000b273e3bd66f71cbf9cea7ff94820,1,2
El Aranero,Los Hispanos,El Aranero,Los Hispanos,The Best of Latin Dance - Sabor Cumbia,2010,0,244244,False,https://i.scdn.co/image/ab67616d0000b27312c4ff2e05d4ab70c3b001a3,1,2
Play That Beat,X-ecutioners,Play That Beat - Lo-Fidelity All Stars Remix,X-Ecutioners,Built From Scratch,2002,6,261333,False,https://i.scdn.co/image/ab67616d0000b273eeb5d940509f3320ca16c601,1,2
Marilyn,Juice Leskinen,Marilyn,Juice Leskinen,Juice Leskinen & Coitus Int,1973,34,158866,False,https://i.scdn.co/image/ab67616d0000b273d53d473866275bc2185f65ab,1,167
Through The Wire,Kanye West,Through The Wire,Kanye West,The College Dropout,2004,73,221226,True,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,1,230
Can't Break This Man,Borialis,Can't Break This Man - Edited,Borialis,What You Thought You Heard,2004,10,294640,False,https://i.scdn.co/image/ab67616d0000b2730639442af83792d4bccdb77a,1,2
She's My Marijuana ,The Katies,She's My Marijuana,The Katies,The Katies,1999,1,216306,False,https://i.scdn.co/image/ab67616d0000b273762058824aa3ae47af9362d8,1,2
The Ambush,Open Hand,The Ambush,Open Hand,You And Me,2005,7,137026,False,https://i.scdn.co/image/ab67616d0000b273c90f20164563d508abcde8bd,1,2
Una na na,OV7,Una na na,OV7,7 Latidos,2002,11,239666,False,https://i.scdn.co/image/ab67616d0000b2730657005ebd449e2a01eb1b7b,1,27
Down On The Farm ,Little Feat,Down on the Farm,Little Feat,Down on the Farm,1979,34,261000,False,https://i.scdn.co/image/ab67616d0000b273050a71d704bd9f5b1df1b976,1,-1
Give Your Love To Me,Cornell Campbell,Give Your Love To Me,Cornell Campbell,Fight Against Corruption,1983,1,212040,False,https://i.scdn.co/image/ab67616d0000b273ae9163444e54a8e64e7859a3,3,32
So What!,Tesla,So What!,Tesla,Forever More,2008,10,219706,True,https://i.scdn.co/image/ab67616d0000b2737f08f284dc0404abff2cdb32,1,-1
Who Are You?,The Kitchen,Who Are You?,The Kitchen,Foreign Objects,2000,0,213120,False,https://i.scdn.co/image/ab67616d0000b27396c473ade019bb0e778bea19,1,2
Tides Of Time,Donna The Buffalo,Tides Of Time,Donna The Buffalo,Live From The American Ballroom,2001,12,282070,False,https://i.scdn.co/image/ab67616d0000b273763c0b4dd602f7584314dcfe,1,91
There Are Things I Think You Should Know,Statues,There Are Things I Think You Should Know,Statues,Aux,2005,0,155626,False,https://i.scdn.co/image/ab67616d0000b273afc564de0869b5e92e8fa716,1,2
The One I Got,Jonny Lang,The One I Got,Jonny Lang,Long Time Coming,2003,16,206426,False,https://i.scdn.co/image/ab67616d0000b273c7cccfebe7029e8238844fd9,1,437
Two Track Dub ,Mikey Dread,Two Track Dub - Dub / Instrumental Reggae Music,Mikey Dread,Dub Catalogue,1981,2,373253,False,https://i.scdn.co/image/ab67616d0000b273671c054c0d1650f196a21ffc,3,232
Distancia,Alberto Cortez,Distancia,Alberto Cortez,Distancia,1970,26,249386,False,https://i.scdn.co/image/ab67616d0000b2732719fd2a9b6c3d6fa2b89248,1,334
Naked In The Rain ,Red Hot Chili Peppers,Naked in the Rain,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),1991,43,265560,False,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,1,535
Triesteitaliana,Novembre,Triesteitaliana,Novembre,The Blue,2007,10,295240,False,https://i.scdn.co/image/ab67616d0000b273c6a11b72e59c9898459d3330,1,-1
Kleina Wixa,ÄI-TIEM,Kleina Wixa,Äi-Tiem,Wenn hier einer schiesst dann bin ich das,1993,3,200426,True,https://i.scdn.co/image/ab67616d0000b27308383fa424d0e41e7030f4c9,1,3
Thug Queen,X-Raided,Thug Queen,X-Raided,"The Unforgiven, V.2: Assisted Suicide",2009,0,242746,True,https://i.scdn.co/image/ab67616d0000b273f098fce20ca63dca60027eb3,1,3
Papel Quemado,Conjunto Mar Azul,Papel Quemado,Conjunto Mar Azul,Mar y Sol,2024,4,250492,False,https://i.scdn.co/image/ab67616d0000b2736409949f296c115639e1dcf2,1,2
Rock the Spot,Blackalicious,Rock the Spot,Blackalicious,A2G EP,1999,18,260333,False,https://i.scdn.co/image/ab67616d0000b2734c8023f3fa779011c4af48d9,1,285
Big Train,Conway Twitty,Big Train,Conway Twitty,Conway Twitty Ultimate Collection,2023,3,188200,False,https://i.scdn.co/image/ab67616d0000b27393450de383337e76c6f2f68c,0,118
Swing Swang,Naughty By Nature,Swing Swang,Naughty By Nature,iicons,2002,18,246266,True,https://i.scdn.co/image/ab67616d0000b273166875f6eee9cbc8743be5a9,1,574
C'est Dimanche,Aurélien Merle,C'est dimanche,Aurélien Merle,Le jeu des balcons mal fermés,2005,0,281200,False,https://i.scdn.co/image/ab67616d0000b273e70fe1715f01d39880d86afb,1,2
Use Me,Far Too Jones,Use Me - '97 Remix,Far Too Jones,Plastic Hero,1997,0,251706,False,https://i.scdn.co/image/ab67616d0000b27300e400b825c221020244c477,1,2
Gib deinem Herzen ein Zeichen ,Jenney,Gib deinem Herzen ein Zeichen - Classic Mix,Jenney,Gib deinem Herzen ein Zeichen,2001,0,279600,False,https://i.scdn.co/image/ab67616d0000b27303f080965ebacfcf64c59c0f,1,2
The Prayer - Feat. T.O. & Timberly K. Simmons,Agency 1.9.9.4,The Prayer - Feat. T.O. & Timberly K. Simmons,Agency 1.9.9.4,Undergrounds Series Vol. 1: Dayz Of Our Livez,2005,0,230320,False,https://i.scdn.co/image/ab67616d0000b273c2c7a7bbd9654fbf2931c3a1,1,2
Chinoiserie,Lincoln Center Jazz Orchestra,Chinoiserie - Live,Lincoln Center Jazz Orchestra,Live In Swing City- Swingin' With Duke,1999,9,304840,False,https://i.scdn.co/image/ab67616d0000b2732caeb5f60fe6ce8e24ba1f3c,1,2
In De Dance Again,Mighty Diamonds,In De Dance Again,Mighty Diamonds,Bust Out,1993,0,213093,False,https://i.scdn.co/image/ab67616d0000b273a3988d9c26950a3833b81196,3,538
So. Central Rain ,R.E.M.,So. Central Rain,R.E.M.,Reckoning,1984,36,196040,False,https://i.scdn.co/image/ab67616d0000b273cf63d54706b451ba0cc067af,1,575
The Portrait   ,King Diamond,The Candle,King Diamond,Fatal Portrait,1986,33,400426,False,https://i.scdn.co/image/ab67616d0000b2731a4873c48869b2ff35a2398f,1,-1
I'm in Korea,J. B. Lenoir,I'm in Korea,J.B. Lenoir,My Baby,2023,1,182648,False,https://i.scdn.co/image/ab67616d0000b27306f07c52f3d2b98826bf21e0,1,-1
Perfect Tree,Ray Boltz & Steve Millikan,Perfect Tree,Ray Boltz,16 Great Christmas Classics Volume 3,2006,6,245626,False,https://i.scdn.co/image/ab67616d0000b273b25ff73a1235b56320062753,1,312
El Corcovado ,Los Gaiteros de San Jacinto,El Corcovado (The Wood-Quail),Los Gaiteros de San Jacinto,Un Fuego De Sangre Pura: Los Gaiteros de San Jacinto from Colombia,2006,8,234533,False,https://i.scdn.co/image/ab67616d0000b2732758d4df11b3a5155d8bb250,1,2
Living Underground,Atomic Rooster,Living Underground,Atomic Rooster,Atomic Rooster: The Ultimate Collection,2015,0,218306,False,https://i.scdn.co/image/ab67616d0000b273b80c711d7d439f88e8221b1c,1,-1
Aquel Mundo De Amor,Pablo Montero,Aquel Mundo De Amor,Pablo Montero,Donde Estas Corazon,1999,1,163293,False,https://i.scdn.co/image/ab67616d0000b27351ece897ce4258c730c19e78,1,375
Don't Stop The Music,Rihanna,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,2008,80,267080,False,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,1,263
Destination Eschaton ,Shamen,"Destination Eschaton - ""Beatmasters 7""""""",The Shamen,Axis Mutatis,2017,9,235800,False,https://i.scdn.co/image/ab67616d0000b2730db37bed8b8f34c2baf4d1ce,1,155
Careful In Career,Simple Minds,Careful In Career,Simple Minds,Sons And Fascination/Sister Feelings Call,1981,14,308906,False,https://i.scdn.co/image/ab67616d0000b273cd5d6a3c327256c5f07c1403,1,387
De pie,Fuzz,De pie,Fuzz,Uno,2007,0,223386,False,https://i.scdn.co/image/ab67616d0000b2736a892c3cd0c29f26e3bbcbcc,1,2
All That You Need,The Brooklyn Tabernacle Choir,All That You Need,The Brooklyn Tabernacle Choir,How Jesus Loves,1987,1,263783,False,https://i.scdn.co/image/ab67616d0000b27366ecf5072a0c9d6a3639b1bd,1,183
